run_id,family,provenance_tag,arch,variant,recipe_actual,recipe_dirname,recipe_source,seed,seed_source,seed_controlled,epochs_completed,epochs_configured,ckpt_kind,ckpt_path,ckpt_sha256,ckpt_dir_source,n_prefix,gate_mode,gate_init_logit,gate_params_registered,gate_params_trainable,hist_stage,hist_eval_precision,hist_split_sha,recorded_top1,base_run_id,base_ckpt_sha256,derived_params,status,status_reason,git_sha,git_dirty,patch_file
ft_aircraft_vitb_baseline_bs1_f2,finetune,f2,vit_base,baseline,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_aircraft_vitb_baseline_bs1_f2/ckpt/last.pth,56355a173f62368b0034e1826c913ade6ba721a506b0b604f36de3cc5c503007,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""best_epoch"":62,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_aircraft_vitb_saga_bs1_f0,finetune,f0,vit_base,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_aircraft_vitb_saga_bs1_f0/ckpt/best.pth,7ac18f1720d1d85f31a65adaeb0b0bc3ba6ac0443cc57efe5cdc8f94ffb6afc6,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":63,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_aircraft_vitb_saga_bs1_f0,finetune,f0,vit_base,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_aircraft_vitb_saga_bs1_f0/ckpt/last.pth,473b106ca1a6811394876ed099b6f98d444040a4f161a15d7166d9c8206c7376,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":63,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_aircraft_vitb_saga_bs1_f1,finetune,f1,vit_base,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_aircraft_vitb_saga_bs1_f1/ckpt/best.pth,6861b887255970afc88243055fa585bc43508623c5091ab1f22f273f80b32c6d,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":69,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_aircraft_vitb_saga_bs1_f1,finetune,f1,vit_base,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_aircraft_vitb_saga_bs1_f1/ckpt/last.pth,ff5cc10cd0ab29de36e78bba98570a5dc0349c4c432dba1eb0806b5097036d8a,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":69,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_aircraft_vitb_saga_bs1_f2,finetune,f2,vit_base,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_aircraft_vitb_saga_bs1_f2/ckpt/best.pth,d8534887a44f198d6079b48fee1952d80e64d46de27600dc8dfb61ff9ac3f8de,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":58,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_aircraft_vitb_saga_bs1_f2,finetune,f2,vit_base,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_aircraft_vitb_saga_bs1_f2/ckpt/last.pth,1a351020322ae65dad4ef9480535de14145da486e0f4fa2146a1bba1177d6227,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":58,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_aircraft_vits_baseline_bs1_f0,finetune,f0,vit_small,baseline,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_aircraft_vits_baseline_bs1_f0/ckpt/best.pth,be5a9843ee7b3e47e8591468ef6ba95f929761d90fdc8f837dbbe5955f1d4539,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":54,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_aircraft_vits_baseline_bs1_f0,finetune,f0,vit_small,baseline,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_aircraft_vits_baseline_bs1_f0/ckpt/last.pth,01d0b1f205ad94f995878b7abeb0b629f5bd7da86ffd622549eae5539c927300,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":54,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_aircraft_vits_baseline_bs1_f1,finetune,f1,vit_small,baseline,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_aircraft_vits_baseline_bs1_f1/ckpt/best.pth,24a7cc794a09fab8c17fd23428cd7acf9346314c65154b0ebe2a341abbc77951,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":76,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_aircraft_vits_baseline_bs1_f1,finetune,f1,vit_small,baseline,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_aircraft_vits_baseline_bs1_f1/ckpt/last.pth,6c2c78fa4c765b6e83553021c4e9aa240ad7b06e424b5b0f0cb243ca59acd821,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":76,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_aircraft_vits_baseline_bs1_f2,finetune,f2,vit_small,baseline,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_aircraft_vits_baseline_bs1_f2/ckpt/best.pth,9202ba739f62f10646d87e84734856d44556fc5bd134b9230a6849438571f8ef,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":55,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",d43a182ca93949247ab9eddc3061024ee412ebfc,1,MISSING
ft_aircraft_vits_baseline_bs1_f2,finetune,f2,vit_small,baseline,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_aircraft_vits_baseline_bs1_f2/ckpt/last.pth,f835e3258274902c5546e74604386a16a104b82919a5d266d070026bac664d3a,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":55,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",d43a182ca93949247ab9eddc3061024ee412ebfc,1,MISSING
ft_aircraft_vits_saga_bs1_f0,finetune,f0,vit_small,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_aircraft_vits_saga_bs1_f0/ckpt/best.pth,0fa911deb20b7cf9ee3f5fe72c07c7899167e7a8fcd77de4c666217f92ed7aea,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":59,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",d43a182ca93949247ab9eddc3061024ee412ebfc,1,MISSING
ft_aircraft_vits_saga_bs1_f0,finetune,f0,vit_small,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_aircraft_vits_saga_bs1_f0/ckpt/last.pth,1ea1317de3c90b8befabf188744a7e8663ed062751d1306911721b27bbb8a59b,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":59,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",d43a182ca93949247ab9eddc3061024ee412ebfc,1,MISSING
ft_aircraft_vits_saga_bs1_f1,finetune,f1,vit_small,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_aircraft_vits_saga_bs1_f1/ckpt/best.pth,30b0286e3220ed6465d5a38232bf50e5f528362ce2a5e1dfc2ccaf02bf998a18,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":68,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_aircraft_vits_saga_bs1_f1,finetune,f1,vit_small,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_aircraft_vits_saga_bs1_f1/ckpt/last.pth,e5bafcd3388c949738641803e8d07b68142d245ebf3d4356c1840c522a90e2a4,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":68,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_aircraft_vits_saga_bs1_f2,finetune,f2,vit_small,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_aircraft_vits_saga_bs1_f2/ckpt/best.pth,dcad36c01b70209b602b0f08c7e7ac4d1552879e54a3d3378ce87e275e049038,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":86,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_aircraft_vits_saga_bs1_f2,finetune,f2,vit_small,saga,MISSING,aircraft,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_aircraft_vits_saga_bs1_f2/ckpt/last.pth,544d379b514a54eff178e18df5e0296d3201db01f0663b60fc626eeeac5f504c,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":86,""dataset"":""aircraft"",""val_split"":""results/ftsplit/aircraft_val_split.json"",""val_split_sha256"":""56bbad6c743efad8a5d5b79d3d018de46e36bde87c66c4616c73cd33282d1358""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vitb_baseline_bs1_f0,finetune,f0,vit_base,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vitb_baseline_bs1_f0/ckpt/best.pth,f5445e79ad9031c8a7ab720d1b6fa535f79d1c5a825bdd93be332ca743cfd9ed,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""best_epoch"":14,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vitb_baseline_bs1_f0,finetune,f0,vit_base,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vitb_baseline_bs1_f0/ckpt/last.pth,078e0e18494bf8ce67a8c3d882275e47c0b654d6816fa30f5c2b27d6738a7c00,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""best_epoch"":14,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vitb_baseline_bs1_f1,finetune,f1,vit_base,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vitb_baseline_bs1_f1/ckpt/best.pth,0de1a17753eb9d50499193f19952d2d3657ae9e654e66abb1be8eb85f8094a21,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""best_epoch"":39,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_cub_vitb_baseline_bs1_f1,finetune,f1,vit_base,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vitb_baseline_bs1_f1/ckpt/last.pth,7d0ab1024b15bbc82ba6b43786f009a09d4464b5b1ef3a22d806a877c9b4258f,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""best_epoch"":39,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_cub_vitb_baseline_bs1_f2,finetune,f2,vit_base,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vitb_baseline_bs1_f2/ckpt/best.pth,67da4ec4ed7006273223715da5db7ff52e9d59ea3f1814572733e74245e888c0,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""best_epoch"":8,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_cub_vitb_baseline_bs1_f2,finetune,f2,vit_base,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vitb_baseline_bs1_f2/ckpt/last.pth,1ee620a89dfeab66a5a3da4ce964a31284d09d4419e0ae40ffefbbd7b6bdbcf2,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""best_epoch"":8,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_cub_vitb_saga_bs1_f0,finetune,f0,vit_base,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vitb_saga_bs1_f0/ckpt/best.pth,890c1b53e4dd938d19482f13f6fb93010d772ce83ff46918ced4e9033c39f4fb,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":11,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vitb_saga_bs1_f0,finetune,f0,vit_base,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vitb_saga_bs1_f0/ckpt/last.pth,af4e630736318c6429c2539739842204092042a06f4fbc45c4c0cb6c39d538f3,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":11,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
